samp_ID,yield,maturity,height,lodging,protein,oil,size
DS11.41234_33,3616.233583,923.7248619,95.40740937,1.796441554,34.78897478,19.3017715,18.93038244
DS11.41238_33,3221.454399,926.0492415,113.7759178,2.253427201,35.27053704,18.58690279,17.12129202
DS11.42001_34,3369.59468,927.5755734,102.1287307,2.00244825,34.42780308,19.25844612,15.85062136
DS11.42002_34,3022.906568,926.025987,107.1512669,2.405030845,33.76565497,19.88666407,16.86285053
DS11.42004_34,3097.527112,910.365484,82.36660814,1.720277279,33.42061262,20.81012933,16.25915407
DS11.42005_34,2974.024326,915.6599043,103.1006678,2.503681247,33.92264847,19.89757733,16.97280899
DS11.42006_34,3124.74674,930.8038784,121.9613095,2.024209472,35.93268515,18.67355354,16.75516657
DS11.42007_34,3315.4813,925.7677226,114.7494627,2.133015578,33.84591535,19.62671182,16.38904113
DS11.42008_34,3105.035667,912.948128,71.93518682,1.339455906,34.5250915,19.81461806,18.92163591
DS11.42010_34,3156.938591,926.4133836,113.2040669,2.426792066,33.84591535,19.97331482,16.73362978
DS11.42014_34,2765.544369,930.545614,109.5981435,2.894658325,33.94624082,18.95516849,15.46295913
DS11.42015_34,3284.584028,924.089004,92.8563562,1.567223824,34.40773799,19.41008494,17.31512313
DS11.42016_34,3471.573982,917.2094907,92.8217392,1.393858959,33.87244489,20.22941442,16.3140506
DS11.42017_34,3083.49284,928.4794988,118.0978201,2.00244825,34.64851912,18.95516849,15.97984211
DS11.42019_34,3228.399322,921.2480956,96.97741153,2.078612525,35.0698861,19.475073,16.75516657
DS11.42020_34,3074.085569,928.9960276,124.4081861,2.502956341,34.16695686,18.67355354,15.74293741
DS11.42021_34,3299.481352,913.4646569,81.43962754,1.547967978,33.67163055,20.42298605,15.46315434
DS11.42022_34,3244.591225,915.4016399,99.88109333,1.850844607,33.67163055,19.62104642,16.83556766
DS11.42023_34,3260.332258,925.7677226,87.57625404,1.784836037,34.34754271,19.56172375,17.96122686
DS11.42024_34,2735.078623,921.3772278,104.3180414,2.405030845,34.66858421,20.10329095,17.14282881
DS11.42025_34,3236.996365,914.7559789,105.6763274,2.416636361,33.24490007,19.75931188,15.10632688
DS11.42026_34,2788.985911,912.4315992,103.3582338,2.209904759,34.07325923,20.03584278,16.20425753
DS11.42027_34,2954.260429,912.948128,103.760392,1.938656855,34.42468433,19.84227115,16.50618846
DS11.42028_34,3087.980712,927.96297,110.8859733,2.32886657,34.44786818,18.69521623,14.62302429
DS11.42029_34,3048.850962,909.9780874,73.60936555,1.317694684,33.62142696,20.45063915,15.87487834
DS11.42030_34,3019.161962,912.0442026,95.1161231,1.720277279,33.72183413,20.53359842,16.2317058
DS11.42031_34,2761.056497,931.836936,129.1731564,2.764090997,34.22715214,18.78186698,15.22605443
DS11.42032_34,3302.621821,928.223298,105.6058711,2.220060464,35.17021157,18.84685505,16.56133546
DS11.42033_34,3329.256657,911.656806,88.54819115,1.720277279,34.62549867,19.53808715,18.48246365
DS11.42034_34,2959.385918,928.2212344,114.6206797,2.220060464,33.94624082,19.04181924,15.44142234
DS11.42035_34,3114.270327,919.2756059,112.3730423,1.818202775,34.44978612,19.59339333,16.3963954
DS11.42036_34,2942.609222,911.9150704,86.10131454,1.589709951,34.19876819,19.81461806,16.561085
DS11.42037_34,3004.092027,931.5786716,124.2794032,2.677046111,34.88930025,18.26196247,15.95830532
DS11.42038_34,2819.624268,910.8820128,73.09423363,1.480903844,33.74693593,20.45063915,16.20425753
DS11.42039_34,3083.114138,912.302467,78.37433578,1.393858959,32.31613375,20.75482314,16.45129193
DS11.42041_34,3322.352238,913.5937891,88.41940817,1.589709951,32.69266064,20.31237369,15.6552922
DS11.42042_34,2930.212436,913.6355934,85.8743988,1.922869726,34.48350995,20.03961663,19.37732387
DS11.42043_34,3159.037755,918.8695826,110.2471554,2.217758483,34.01557824,19.89717238,17.39264043
DS11.42044_34,3239.558594,928.9250404,126.6279754,2.477611684,33.63249759,19.67801847,16.00319432
DS11.42045_34,2838.95664,913.0772603,99.62144227,2.134001293,34.80121121,19.92523042,18.48246365
DS11.42046_34,3217.625514,927.5849534,116.0175947,2.193037395,34.80664696,19.3303886,17.96007746
DS11.42047_34,3233.742708,913.2250845,77.88668864,1.395644373,32.84574899,20.25328301,17.09139383
DS11.42048_34,3199.885116,913.5937891,96.53273587,1.937889492,33.495918,20.25706751,16.8081194
DS11.42049_34,3020.006993,927.2463218,115.1048738,2.644431094,33.71841096,19.67801847,15.68708242
DS11.42050_34,3218.287923,928.5999026,123.4334522,2.330418086,34.84960365,18.22704161,16.51499452
DS11.42051_34,3499.294895,927.1823889,96.42227247,1.592236878,34.61720472,19.02470135,15.74464435
DS11.42052_34,3621.325252,919.1774643,91.60916507,1.663725061,33.01286745,20.12864429,17.19771616
DS11.42053_34,3021.626214,932.1533455,103.9240426,2.271540647,34.33412343,18.75604359,18.53208945
DS11.42054_34,3553.170783,925.0272169,102.9762911,1.708405176,34.18269671,19.68350601,14.82318418
DS11.42055_34,3319.119797,915.7907654,99.39206215,1.699469153,33.7481887,19.54106176,16.36485793
DS11.42056_34,3431.730645,926.9880574,101.6422403,1.888837293,34.90687923,18.27238463,15.49139411
DS11.42058_34,3116.570013,912.9172028,114.9578563,2.369670873,33.73147685,19.98620004,17.56984431
DS11.42059_34,3363.648365,915.3802565,97.13911826,1.529684717,34.80103503,19.43422857,18.10145594
DS11.42060_34,2843.1312,933.6462513,118.6416674,3.213579672,34.63482022,18.30261332,16.96658294
DS11.42061_34,3152.120679,926.3269482,122.7489115,2.193037395,34.89256033,18.81650096,15.22044106
DS11.42062_34,2977.024045,928.5098352,105.8635745,2.29116646,34.66345801,18.92230135,17.14721831
DS11.42063_34,3424.517753,927.9280458,94.56865322,2.06546961,34.7064147,18.31772766,18.48693061
DS11.42065_34,3537.567384,919.6906005,114.2410105,2.1462703,33.93201901,20.27108854,18.27865982
DS11.42066_34,3368.875443,925.5676032,113.9639727,2.104721236,33.71841096,19.40596031,16.56015336
DS11.42067_34,3118.264247,927.8919828,116.7021354,2.153785769,35.06438707,19.01298741,15.20538811
DS11.42068_34,2851.606634,910.454149,99.59687523,1.663725061,34.06571378,19.93278345,16.45345987
DS11.42069_34,3198.121265,930.7340339,122.7489115,2.497237497,34.99279259,18.65024319,17.11711241
DS11.42071_34,3369.021234,915.2776292,85.46477264,1.350964259,33.66462947,20.3601162,14.96494729
DS11.42072_34,4019.064725,924.7193352,99.39206215,1.708405176,32.92930822,19.70131154,17.67616663
DS11.42074_34,3218.287923,928.7285946,113.3935221,1.555198472,35.07870596,18.65024319,15.56665885
DS11.42075_34,3194.219469,913.7382207,101.0305668,1.485004603,34.66734026,19.38081197,15.44339776
DS11.42076_34,3382.671114,916.0986471,88.94659501,1.342028236,36.22154198,18.86445157,18.27865982
DS11.42079_34,3274.445439,926.1463908,105.6353943,2.09490833,34.60618244,19.26993123,16.78594757
DS11.42080_34,3170.447312,930.6037591,121.4939202,2.693495627,34.63482022,18.95253004,17.28269483
DS11.42081_34,3293.727473,915.0723748,88.74178193,1.592236878,32.74547791,20.39572726,15.76236474
DS11.42082_34,3643.579715,922.1536542,113.2169451,2.05691007,33.12985038,19.91497791,16.7015453
DS11.42083_34,3135.824882,917.2275468,104.4099826,2.05691007,34.43337441,19.18495113,19.6254093
DS11.42084_34,3522.994398,917.8433102,82.69979604,1.350964259,35.68676289,19.63008941,20.67091219
DS11.42085_34,3543.676261,921.3326363,113.3193517,2.021165979,32.57835945,20.44914385,16.54206181
DS11.42086_34,3540.143416,922.7694176,102.0546322,1.726277222,33.61449393,19.36300644,16.50662103
DS11.42087_34,2660.980202,908.4016043,76.76021669,1.368836305,33.44737546,20.73403235,16.41801909
DS11.42088_34,3123.414901,913.1224572,92.83804356,1.636916993,34.16598486,19.7369226,17.56984431
DS11.42089_34,3289.533631,931.8164256,131.19158,2.379482618,34.76369028,18.46887108,17.7192303
DS11.42090_34,2965.763101,927.5849534,123.4334522,2.134159956,34.57754465,18.60490016,16.68057694
DS11.42091_34,3305.20922,919.2800915,114.9578563,1.797765405,35.00157719,19.13153454,17.92425206
DS11.42092_34,3538.378406,925.8694918,97.07863573,1.67295335,34.1622967,19.57221808,17.7493362
DS11.42094_34,3135.9988,929.7620924,124.232083,2.085095423,36.0667097,18.55955714,16.80100052
DS11.42095_34,3437.649418,918.4590736,97.95837058,1.592236878,34.95144165,19.22056219,16.87874918
DS11.42096_34,2841.081699,913.5329662,79.21797366,1.440324488,33.61449393,20.98330979,17.71160741
DS11.42097_34,3150.795862,926.5556764,103.4676821,2.124347049,33.93319438,19.73847584,17.56870083
DS11.42100_34,3270.323786,931.8164256,106.5481152,1.653327537,34.83528475,18.8316153,16.43972979
DS11.42101_34,3313.233134,928.8429587,98.56180722,2.026217984,35.75169402,18.28749898,15.11507043
DS11.42102_34,3235.731345,926.4715286,93.88411253,2.556114936,34.84960365,19.6175611,17.91491862
DS11.42103_34,2826.435112,913.5329662,77.57946901,1.395644373,35.08513642,20.09303323,19.51908697
DS11.42104_34,3116.93943,925.1802066,114.6485134,2.448172964,33.83296212,18.80138662,15.23549401
DS11.42105_34,3223.439988,929.6435074,121.8361906,2.163598675,34.85695595,19.20640065,16.45067219
DS11.42106_34,3194.146815,922.2098402,111.7962605,2.359856805,33.6038598,19.3303886,16.83110641
DS11.42107_34,2936.468516,911.7883031,74.71208588,1.395644373,33.9654427,20.41353279,20.22790249
DS11.42109_34,3449.908665,922.2562815,113.7289778,2.414350988,33.76490055,19.23836772,18.73938991
DS11.42110_34,3001.459557,932.5026102,101.0717897,1.682766256,34.31980454,18.80138662,16.31930621
DS11.42111_34,3043.780097,926.4413123,111.1117198,2.124347049,35.19325712,18.45375674,16.31930621
DS11.42112_34,3626.498305,923.8983173,112.0904732,2.039038025,34.51693364,19.52325623,16.91418995
DS11.42113_34,3381.091788,922.1536542,117.4156133,2.280310644,34.28296779,19.61228388,17.60528508
DS11.42114_34,3680.920471,923.4878083,107.7893985,2.467967125,35.48622074,18.97128475,16.34713754
DS11.42115_34,2838.433477,928.2711381,120.6952894,2.477611684,36.28149312,17.97009779,14.70864085
DS11.42116_34,3344.955138,926.4715286,102.5549612,2.271540647,34.64913912,19.55710373,18.2912423
DS11.42117_34,3296.525721,925.4120353,122.0643708,2.350043899,35.07870596,19.51176071,17.26764188
DS11.42118_34,3086.983848,924.79281,104.9508536,1.996779264,35.15030044,19.16413083,16.48488863
DS11.42120_34,3059.474954,914.1487296,73.17598777,1.458196534,33.86517163,20.18206088,16.91418995
DS11.42121_34,3294.391293,923.8109378,101.5281502,1.722017882,33.50362754,19.64778979,15.97308842
DS11.42122_34,3051.138779,916.3039016,99.59687523,2.021165979,34.83445872,19.04250688,19.09379766
DS11.42123_34,3117.896242,926.5556764,112.8230715,1.780895321,34.84960365,19.05833044,15.02475274
DS11.42124_34,3173.463539,914.8671203,90.89231928,1.663725061,34.63391656,19.66570048,15.35479582
DS11.42125_34,3401.44131,925.7677226,104.0604754,2.133015578,33.94624082,19.25844612,16.56133546
DS11.42127_34,3156.876014,916.8220941,101.812838,2.340472087,34.52434976,20.14558247,18.22967363
DS11.42128_34,3329.515572,913.0772603,71.16248894,1.372097738,34.82631301,19.45512788,18.15308445
DS11.42129_34,2865.970177,911.3985416,77.21528897,1.448262012,33.34530724,20.94839478,15.02398208
DS11.42130_34,3201.989922,924.8637972,90.02313065,1.730432984,33.84591535,19.86500138,17.98276365
DS11.42132_34,3497.326422,927.317309,100.325769,1.67602993,34.0064361,19.51839838,18.49964663
DS11.42133_34,3187.802383,920.0503991,110.9564296,2.405755751,35.75507933,18.7914537,18.83929111
DS11.42135_34,2948.252543,925.5094582,100.196986,2.49207573,34.3876729,19.67003719,15.41988555
DS11.42136_34,3198.106186,931.0621428,98.90915622,1.784836037,35.35079742,18.50025204,14.81685541
DS11.42137_34,3244.452095,930.8923364,100.9696839,1.893642144,35.65177383,18.2186371,14.55841392
DS11.42138_34,3046.899422,927.7047056,103.6741265,2.32886657,34.10676158,19.04181924,17.14282881
DS11.42139_34,3366.799432,915.0142433,88.41940817,1.393858959,33.32020545,19.81461806,15.6552922
DS11.42140_34,2953.828902,911.656806,95.88882097,2.122859874,34.39958253,20.03584278,16.53363673
DS11.42141_34,3215.022011,927.9267382,103.9316924,2.00244825,34.62845403,18.95516849,16.66901941
DS11.42142_34,2951.067135,911.011145,85.57857723,1.535306898,32.84327139,21.03135405,15.92977487
DS11.42143_34,3162.462126,930.8038784,112.688935,2.437672677,35.57151346,18.24029978,18.13352118
DS11.42144_34,2928.316034,930.1582174,114.4918967,2.383269623,33.64526441,18.5652401,15.82908457
DS11.42147_34,3163.895834,914.2394501,113.0730288,2.024120047,33.87244489,19.89757733,16.42384367
DS11.42148_34,3176.875099,929.7708208,97.87889239,1.893642144,34.06663139,19.3017715,16.13059964
DS11.42150_34,3267.634722,917.0803585,105.2899785,1.774680332,34.1736664,19.86992424,17.57667086
DS11.42151_34,3124.109123,911.7859382,86.87401242,1.480903844,34.07325923,19.70400569,17.71391219
DS11.42152_34,2910.935203,912.4315992,96.81286926,1.850844607,33.74693593,19.95288351,17.13749859
DS11.42153_34,3267.581897,928.608631,106.507352,2.209179853,34.24721724,19.19345806,15.72140062
DS11.42154_34,3071.582718,931.4495394,133.2942117,2.209179853,34.58832384,18.45692666,14.75224504
DS11.42155_34,2858.634233,911.5276738,96.79030183,1.557068119,33.54612159,20.61655769,16.28660233
DS11.42157_34,3399.197374,930.2873496,119.9007819,2.350627791,33.30415781,19.21512074,15.37681197
DS11.42158_34,3245.660368,930.9330106,88.73530086,1.784836037,34.58832384,18.99849386,15.63525346
DS11.42159_34,3175.978567,910.7528806,77.98798685,1.426500791,33.1695947,20.94839478,16.91791246
DS11.42161_34,2987.833163,916.8220941,105.1611955,2.155501706,33.87244489,19.62104642,15.13377514
DS11.42163_34,3183.175381,928.3503666,107.2800499,2.078612525,34.60838893,19.32343418,16.77670337
DS11.42164_34,2919.858122,928.608631,114.8782457,2.220060464,35.29060214,18.13198634,16.49672509
DS11.42165_34,2808.749809,912.8189958,80.69242941,1.502665066,32.86837319,20.47829224,14.52991328
DS11.42166_34,3329.342962,915.1433755,91.63898266,1.393858959,31.88940327,20.94839478,17.27473993
DS11.42167_34,2935.82459,932.3534648,132.7790798,2.437672677,34.32747761,18.2186371,14.75224504
DS11.46001_35,2952.481499,909.6261975,81.78101997,1.626373055,32.79306781,20.56125151,15.9023266
DS11.46003_35,3613.752178,919.9567736,102.9014286,1.772881384,33.62142696,19.23390315,14.58480981
DS11.46004_35,3156.387279,927.7983311,96.40395289,1.90524766,35.71196912,18.69521623,15.72140062
DS11.46005_35,3414.559705,912.2088415,87.83382,1.467655699,33.47081621,20.09114897,16.0670162
DS11.46006_35,3304.865757,920.860699,95.3032328,2.041479987,34.75100763,18.84675988,16.6434298
DS11.46007_35,3866.194979,919.3111125,99.29550516,1.565327918,33.27000187,19.92523042,16.3140506
DS11.46008_35,3146.581963,912.4671059,84.22789658,1.504282781,34.1736664,19.23390315,13.89860315
DS11.46009_35,3168.244576,911.8214449,101.4848158,1.858344576,34.97692376,19.23390315,16.09446447
DS11.46010_35,3003.022884,928.8313887,98.2069146,2.492800636,35.63170874,18.41360129,15.16144406
DS11.46013_35,3667.002506,913.8875601,97.23497749,1.553118891,33.27000187,20.34002678,17.00025726
DS11.46014_35,3481.101038,923.6266208,106.507352,2.310078589,34.37448074,18.37665734,15.13377514
DS11.46015_35,3600.892699,922.5394176,98.65159027,1.65079111,35.80528292,18.21073879,17.63156739
DS11.46016_35,3192.03134,930.897504,111.9866934,1.927008882,35.55144836,18.37027591,19.21036072
DS11.46017_35,3788.17505,923.7016074,96.33349664,1.711836247,33.29510366,19.3998217,15.92977487
DS11.46018_35,3045.743973,932.5762226,108.123204,2.938905673,35.51131817,17.91535946,16.88438732
DS11.46019_35,3370.285122,914.8781059,84.0991136,1.601955,33.92264847,19.37216861,15.51805087
DS11.46021_35,3026.325296,926.2487447,105.0324125,2.340472087,35.27053704,18.15364903,15.97984211
DS11.46022_35,3541.859921,922.9268142,94.91688386,1.614164028,35.5291632,18.95737224,19.16867031
DS11.46023_35,3656.300657,925.6385904,94.27296897,1.797299439,34.44978612,19.01267842,15.40825781
DS11.46024_35,3183.746037,932.4826439,104.0021487,2.471039415,34.74884459,18.30528785,15.13990727
DS11.46025_35,3731.386208,925.5542596,106.249786,1.638582083,34.65060046,19.23390315,16.50618846
DS11.46026_35,3494.099648,928.9605209,99.75231036,1.829083386,35.17021157,18.24029978,17.98276365
DS11.46027_35,3431.993362,911.8214449,85.38694339,1.711836247,33.42061262,19.75931188,15.60039567
DS11.46029_35,4009.461662,922.7369413,101.6135988,1.589745973,33.32020545,19.64869951,16.45129193
DS11.46030_35,3564.471891,923.3142108,95.81836472,1.736254302,34.80121121,19.31686242,16.83556766
DS11.46031_35,2580.333344,909.6261975,82.81128381,1.382192507,34.37448074,20.25706751,16.36894713
DS11.46033_35,3277.075472,911.6923127,87.1899051,1.711836247,33.24490007,20.09114897,14.52991328
DS11.46034_35,3013.758213,908.7222721,81.39467103,1.528700836,33.19469649,20.20176133,14.06329275
DS11.46035_35,3351.643192,914.2749567,85.38694339,1.65079111,33.72183413,20.03584278,16.6434298
DS11.46036_35,3493.236595,925.2156871,97.94934864,2.003173156,35.83235968,18.52191473,16.41057792
DS11.46037_35,3049.97293,928.7022565,104.2597146,2.144621095,33.70545969,19.19345806,13.74001587
DS11.46038_35,3165.621939,922.2456465,87.38914434,1.7420385,33.38441818,18.95516849,12.49088201
DS11.46041_35,3486.106742,919.3111125,91.69730938,1.528700836,32.99388215,20.34002678,16.03956794
DS11.46042_35,3678.394796,921.3772278,106.1210031,1.675209165,34.19876819,19.31686242,15.9846714
DS11.46043_35,3394.536892,914.7914855,88.09138596,1.504282781,33.39551083,20.00818969,15.9846714
DS11.46045_35,3508.718712,913.5001635,93.24270513,1.504282781,32.99388215,19.28920933,13.04770689
DS11.46046_35,3412.143159,916.4702041,82.81128381,1.504282781,33.8473431,19.53808715,15.43570607
DS11.46047_35,3499.450572,928.3148599,103.2294508,1.872605828,34.96956063,18.97683118,16.43211471
DS11.46048_35,3066.888755,933.8675446,113.4033062,2.090218042,34.14689176,18.30528785,14.90300257
DS11.46049_35,3652.556052,926.8944057,97.94934864,1.883486439,34.12682667,18.7602043,16.28135718
DS11.46050_35,3014.328869,934.3840734,106.4490253,2.090218042,35.85242478,18.28362516,14.64456108
DS11.46053_35,3117.204704,933.2218836,104.9036295,2.05757621,35.47118798,18.54357742,15.39834876
DS11.46054_35,3553.995478,928.9605209,100.3962253,1.937889492,34.0064361,19.38842225,16.02291569
DS11.46056_35,3472.2116,914.4040889,94.65931791,1.65079111,33.92264847,19.3998217,16.2317058
DS11.46057_35,3266.685364,928.0565955,105.1611955,2.547203689,34.90936535,18.15364903,15.41988555
DS11.46058_35,3286.338827,914.5310198,89.30984053,1.32475154,33.91530717,20.00400557,15.5319997
DS11.46060_35,3304.745971,927.9274633,94.98734012,1.948770103,35.45112289,18.06699828,15.03222331
DS11.46061_35,3237.427891,931.2964046,102.070404,2.003173156,35.7721644,18.15364903,16.38904113
DS11.46062_35,3223.273833,929.6061819,109.0246849,2.525442468,33.44461347,19.21512074,13.58925833
DS11.46064_35,3316.147207,915.7625467,94.32776102,1.592832228,33.38052808,19.7903392,14.55737837
DS11.46066_35,2908.868164,929.2349337,102.2594453,2.36073485,34.64913912,18.96764438,15.11507043
DS11.46067_35,3140.858323,928.7217975,104.2051696,2.253502575,34.54890686,18.98275872,14.42263485
DS11.46068_35,2730.385887,928.7217975,100.5185341,2.986256456,34.80664696,18.5444428,17.16227125
DS11.46069_35,3104.912513,913.7100019,85.62320507,1.637512343,33.63120578,19.63008941,15.5319997
DS11.46071_35,3791.490623,924.3088262,99.59687523,2.012229956,32.5156238,20.16167743,15.28065285
DS11.46072_35,3150.500046,928.927052,103.2835107,2.05691007,34.00478885,19.39084597,15.74729421
DS11.46073_35,2342.758084,909.2866956,69.92518849,1.437443593,34.13256117,20.32450513,17.46352198
DS11.46074_35,3344.291318,926.4639982,95.91023977,2.05691007,34.53458796,19.3303886,17.04184768
DS11.46075_35,3366.150797,927.7981523,103.3859172,2.244566552,33.10269848,19.58733242,15.64192358
DS11.46077_35,2891.351141,928.4375432,95.80783323,3.138168846,35.47963502,18.07589818,16.66552399
DS11.46078_35,2949.172926,913.8126291,84.49673312,1.41411177,33.9988664,20.18206088,16.38257832
DS11.46080_35,3482.117325,922.3306899,88.4905882,1.369431655,33.39723992,20.00400557,15.31935504
DS11.46081_35,3218.846766,922.3306899,103.23713,1.744744618,33.41395177,19.59447835,14.13208906
DS11.46082_35,3475.521792,930.4664605,100.1089079,2.092654162,34.53458796,18.75604359,15.23549401
DS11.46083_35,3089.190464,928.2086613,106.6629265,3.138168846,33.6181787,19.08855912,15.03980569
DS11.46084_35,3340.390468,928.8244247,98.67521637,1.998774281,33.93319438,18.98275872,13.74525223
DS11.46085_35,3555.203057,922.1254355,95.14701334,1.682192458,34.08242563,19.75472813,16.22309483
DS11.46086_35,3679.441442,926.3331522,100.3697469,1.950273146,33.56435839,19.59447835,15.54972009
DS11.46087_35,2660.317793,934.0584139,104.3075761,2.047974048,35.95215854,18.16658424,14.45274075
DS11.46088_35,2409.825247,906.8339769,74.87051831,1.315815517,34.14927302,19.27397879,13.9194444
DS11.46089_35,3106.192281,925.6928045,104.6147957,2.503711217,34.72073359,18.69558622,14.00115233
DS11.46090_35,2987.915572,930.5690878,100.9281603,2.387542919,35.90920186,18.30261332,15.17528222
DS11.46091_35,2944.388865,913.7100019,89.00262091,1.521344045,34.90130611,19.63008941,17.17999577
DS11.46093_35,3158.862001,912.9916112,83.57507426,1.41411177,33.9654427,19.87936685,16.02817056
DS11.46094_35,3410.577212,916.7888191,81.73175653,1.32475154,32.96273192,19.98620004,15.42567737
DS11.46095_35,3355.891714,921.509672,92.58684983,1.789424733,32.99615561,19.64789494,16.52434142
DS11.46096_35,3690.909055,918.1489227,91.05339448,1.711836247,32.96878036,19.75931188,15.62784394
DS11.46097_35,3348.384419,914.0178836,87.67133588,1.592832228,33.01286745,20.19986642,16.94963073
DS11.46098_35,3067.891241,914.3257653,75.28014447,1.369431655,33.76490055,20.55597704,18.49130448
DS11.46099_35,3720.314185,919.1492455,84.49673312,1.655384389,33.58107024,19.98620004,17.80020935
DS11.46100_35,3380.842433,924.9989981,97.39995723,1.905593031,33.9654427,18.63297966,14.13208906
DS11.46102_35,3338.669095,924.075353,95.35182642,1.771552687,34.95144165,18.61517413,14.89406574
DS11.46103_35,3568.083221,923.9727257,100.8817796,1.986017237,32.46137652,19.09592347,15.40795698
DS11.46105_35,3376.573578,922.0228082,89.00262091,1.682192458,32.46137652,19.70131154,15.56744048
DS11.46106_35,3192.37898,929.6454426,94.27173512,1.967549841,35.13598154,19.01298741,16.72573578
DS11.46107_35,3038.156461,915.044156,89.30984053,1.592832228,32.91259638,19.52325623,14.41561526
DS11.46108_35,3547.642371,926.7508389,100.068203,1.589745973,34.67570225,18.95737224,16.4787402
DS11.46110_35,3143.72876,930.8769695,105.9460807,2.164142346,33.8759188,19.39084597,15.8376119
DS11.46111_35,3714.107484,925.5121343,84.1895135,1.789424733,33.38052808,18.90006263,14.46877643
DS11.46112_35,3632.704845,926.7436612,97.50236377,1.923465077,32.3109699,19.61228388,15.12443078
DS11.46113_35,3381.799245,922.7411989,87.87614896,1.789424733,34.34981517,19.50545069,16.04589095
DS11.46115_35,3265.464713,926.2587438,90.6875062,1.770957337,33.34611969,19.93496229,17.73428325
DS11.46116_35,3422.308313,931.1848512,103.8979499,1.940741772,32.55858048,19.7233615,15.23549401
DS11.46117_35,3182.590056,929.8099125,107.891805,2.164142346,34.99279259,18.7258149,18.56219535
DS11.46118_35,2507.199289,909.7075396,64.42505117,1.458791884,34.2161204,20.11083876,17.74704819
DS11.46120_35,3312.254526,930.3809752,104.5172806,2.471039415,34.28734742,19.15013268,15.7644742
DS11.46121_35,3335.13625,922.6385716,91.56278442,1.744744618,34.63391656,18.90006263,17.76476857
DS11.46122_35,3293.285868,929.3375609,93.75970242,2.342862804,34.24821007,19.08855912,16.9214241
DS11.46125_35,3575.461601,922.5359444,84.59913966,1.637512343,32.52840835,19.62604957,16.2602355
DS11.46127_35,3263.256684,930.7743422,101.2353799,1.985421887,34.29116675,18.86184398,18.0052363
DS11.46128_35,2759.458258,931.082224,99.80168831,2.101590185,33.81864322,19.02810175,15.0096998
DS11.46129_35,3167.899355,909.8844619,67.8724582,1.382192507,33.44571441,20.2847206,14.44756848
DS11.46132_35,3547.695761,924.3832347,94.83979372,1.834104848,34.03229009,19.52325623,15.08899
DS11.46133_35,2829.305549,930.0559516,96.11505285,2.602007469,35.12166265,18.4386424,14.25705243
DS11.46134_35,3164.337023,925.0272169,89.86825388,2.074782116,34.67777691,19.54198939,18.57724829
DS11.46135_35,3192.820586,928.106034,94.68136129,1.985421887,34.23389117,18.57467148,13.76030518
DS11.46136_35,2463.112326,908.6812672,72.3103548,1.32475154,34.01557824,19.93278345,16.08133172
DS11.46137_35,3076.383901,930.8769695,103.0786976,2.092654162,35.07870596,17.89452607,15.79245305
DS11.46138_35,3128.125361,929.4401881,98.57280983,2.387542919,34.76369028,19.13390215,16.93647704
DS11.46139_35,2953.883387,912.0679661,83.06304155,1.503471999,33.46408731,20.46694938,15.70920358
DS11.46141_35,2630.848866,912.888984,81.83416307,1.458791884,33.58107024,20.11083876,16.59522297
DS11.46142_35,2931.31645,931.7541024,103.5907303,2.262438598,34.39139901,19.10367346,16.57520631
DS11.46144_35,2922.263535,927.3876434,94.57895474,2.29818269,34.11934001,19.26993123,17.56870083
DS11.46146_35,2955.089554,931.6979874,95.70542669,2.119462231,34.4343557,18.74092925,15.62687063
DS11.46150_35,3397.437789,927.5400667,98.8508295,1.927008882,35.35079742,18.45692666,17.09975523
DS11.46151_35,3450.910527,920.6886541,101.5986254,1.700064504,32.7789016,19.43422857,14.09664828
DS11.46152_35,3068.214197,925.8071686,109.5303097,2.342862804,32.71608832,19.19435952,14.78390559
DS11.46153_35,3294.36133,922.0228082,102.6226908,1.789424733,33.29696885,19.75472813,14.34473371
DS11.46154_35,3236.981149,926.7718799,96.01264631,2.217758483,32.90223396,19.93496229,15.98814137
DS11.46155_35,3263.944358,920.0728907,87.56892934,1.682192458,32.67863052,19.32739538,13.29923083
DS11.46157_35,3083.302389,927.4902706,108.4038377,2.467967125,33.50362754,19.3303886,14.70864085
DS11.46160_35,3539.35031,922.5773216,92.61036247,1.781914872,34.3376661,18.81615231,15.80307473
DS11.46163_35,3243.814478,927.4109345,99.10839546,1.981411935,34.68864931,19.1068073,14.45072996
DS11.46164_35,3631.444751,923.3142108,106.249786,1.98043485,35.80528292,18.51492279,17.93349832
DS11.48077_36,3624.540332,927.4464412,90.15191363,1.773955426,34.32427716,19.45512788,15.62784394
DS11.48078_36,3473.113475,928.3231791,100.2113145,2.030102002,33.76490055,18.72200732,17.144555
DS11.48080_36,3423.685168,925.8482348,104.7172023,2.789663951,33.66462947,18.41931328,13.51187548
DS11.48081_36,3215.022011,931.3371762,105.3483052,2.502956341,33.94775027,18.73614752,14.72205115
DS11.48082_36,3196.897913,932.482597,109.8557095,2.426792066,35.72997754,18.1830857,14.42012021
DS11.48083_36,3371.744468,916.0862192,92.32601085,1.623888817,33.17998592,19.7903392,15.79780552
DS11.48084_36,3614.995571,919.485346,92.73563701,1.722017882,33.19669777,19.98620004,16.93191034
DS11.48085_36,3347.897764,916.3039016,91.71157161,1.947714732,33.497511,19.80814473,17.12683461
DS11.48086_36,3483.259646,926.9508098,93.04285664,1.904997681,33.46408731,19.04250688,15.99272978
